type_vehicle,idx_vehicle,id_item,x_origin,y_origin,z_origin,orient
V7,54,I1027,1600.0,0.0,0.0,0
V7,54,I0923,0.0,1200.0,0.0,0
V7,54,I0638,2350.0,1200.0,0.0,0
V7,55,I1102,0.0,0.0,0.0,0
V7,55,I0043,1600.0,0.0,0.0,0
V7,55,I0355,0.0,1200.0,0.0,0
V7,56,I0292,0.0,0.0,0.0,0
V7,56,I0415,1800.0,0.0,0.0,0
V7,56,I0553,0.0,1400.0,0.0,0
V7,56,I0681,780.0,1400.0,0.0,0
V7,57,I0523,0.0,0.0,0.0,0
V7,57,I0592,1800.0,0.0,0.0,0
V7,57,I0692,0.0,1400.0,0.0,0
V7,57,I1193,780.0,1400.0,0.0,0
V7,58,I0823,0.0,0.0,0.0,0
V7,58,I0903,1800.0,0.0,0.0,0
V7,58,I0237,0.0,1400.0,0.0,0
V7,58,I1120,780.0,1400.0,0.0,0
V7,59,I0915,0.0,0.0,0.0,0
V7,59,I1008,1800.0,0.0,0.0,0
V7,60,I1141,0.0,0.0,0.0,0
V7,60,I1251,1800.0,0.0,0.0,0
V7,61,I0085,0.0,0.0,0.0,0
V7,61,I0165,1800.0,0.0,0.0,0
V7,62,I0167,0.0,0.0,0.0,0
V7,62,I0269,1800.0,0.0,0.0,0
V7,63,I0356,0.0,0.0,0.0,0
V7,63,I0381,1800.0,0.0,0.0,0
V7,64,I0432,0.0,0.0,0.0,0
V7,64,I0670,1800.0,0.0,0.0,0
V7,65,I0735,0.0,0.0,0.0,0
V7,65,I0792,1800.0,0.0,0.0,0
V7,66,I0966,0.0,0.0,0.0,0
V7,66,I1025,1800.0,0.0,0.0,0
V7,67,I1032,0.0,0.0,0.0,0
V7,67,I1118,1800.0,0.0,0.0,0
V7,68,I1164,0.0,0.0,0.0,0
V7,68,I1279,1800.0,0.0,0.0,0
V7,69,I0031,0.0,0.0,0.0,0
V7,69,I0071,1400.0,0.0,0.0,0
V7,69,I0971,0.0,1200.0,0.0,0
V7,69,I0606,2800.0,0.0,0.0,1
V7,69,I1062,2350.0,1200.0,0.0,0
V7,70,I0080,0.0,0.0,0.0,0
V7,70,I0088,1400.0,0.0,0.0,0
V7,70,I1057,0.0,1200.0,0.0,0
V7,70,I0600,2800.0,0.0,0.0,1
V7,70,I0091,2350.0,1200.0,0.0,0
V7,71,I0099,0.0,0.0,0.0,0
V7,71,I0106,1400.0,0.0,0.0,0
V7,71,I1090,0.0,1200.0,0.0,0
V7,71,I0147,2800.0,0.0,0.0,1
V7,71,I0532,2350.0,1200.0,0.0,0
V7,72,I0117,0.0,0.0,0.0,0
V7,72,I0123,1400.0,0.0,0.0,0
V7,72,I1142,0.0,1200.0,0.0,0
V7,72,I0897,2800.0,0.0,0.0,1
V7,72,I0457,2350.0,1200.0,0.0,0
V7,73,I0211,0.0,0.0,0.0,0
V7,73,I0221,1400.0,0.0,0.0,0
V7,73,I1158,0.0,1200.0,0.0,0
V7,73,I0957,2800.0,0.0,0.0,1
V7,73,I0608,2350.0,1200.0,0.0,0
V7,74,I0227,0.0,0.0,0.0,0
V7,74,I0245,1400.0,0.0,0.0,0
V7,74,I1213,0.0,1200.0,0.0,0
V7,74,I0469,2800.0,0.0,0.0,1
V7,74,I0704,2350.0,1200.0,0.0,0
